0 0
0.000505051 0.0217976
0.0010101 0.0387369
0.00151515 0.0512928
0.0020202 0.0599681
0.00252525 0.0652966
0.0030303 0.0678126
0.00353535 0.0680589
0.0040404 0.0665346
0.00454545 0.0636891
0.00505051 0.0599355
0.00555556 0.0555941
0.00606061 0.0509987
0.00656566 0.0462894
0.00707071 0.041667
0.00757576 0.037252
0.00808081 0.0330909
0.00858586 0.0292358
0.00909091 0.0257144
0.00959596 0.0225289
0.010101 0.0196678
0.0106061 0.0171231
0.0111111 0.0148657
0.0116162 0.0128694
0.0121212 0.01112
0.0126263 0.00958167
0.0131313 0.00823113
0.0136364 0.00706617
0.0141414 0.00605074
0.0146465 0.00516174
0.0151515 0.00439267
0.0156566 0.00372984
0.0161616 0.0031476
0.0166667 0.00264881
0.0171717 0.00222044
0.0176768 0.00184483
0.0181818 0.00152562
0.0186869 0.00124295
0.0191919 0.0010072
0.019697 0.00079534
0.020202 0.000621523
0.0207071 0.000463991
0.0212121 0.000335598
0.0217172 0.000218924
0.0222222 0.000124034
0.0227273 3.81775e-05
0.0232323 -3.23318e-05
0.0237374 -9.52139e-05
0.0242424 -0.000147317
0.0247475 -0.000192701
0.0252525 -0.000232156
0.0257576 -0.00026313
0.0262626 -0.000291748
0.0267677 -0.000314574
0.0272727 -0.000334391
0.0277778 -0.000351494
0.0282828 -0.000364155
0.0287879 -0.000376071
0.0292929 -0.000385358
0.029798 -0.000392028
0.030303 -0.000398384
0.0308081 -0.000402884
0.0313131 -0.000405794
0.0318182 -0.00040857
0.0323232 -0.000410099
0.0328283 -0.000410481
0.0333333 -0.000411001
0.0338384 -0.000410725
0.0343434 -0.000409437
0.0348485 -0.000408461
0.0353535 -0.000407006
0.0358586 -0.000404949
0.0363636 -0.000402886
0.0368687 -0.000400802
0.0373737 -0.000398374
0.0378788 -0.000395603
0.0383838 -0.000393158
0.0388889 -0.000390495
0.0393939 -0.000387614
0.039899 -0.000384724
0.040404 -0.000382043
0.0409091 -0.000379196
0.0414141 -0.000376224
0.0419192 -0.000373355
0.0424242 -0.000370642
0.0429293 -0.000367832
0.0434343 -0.000364963
0.0439394 -0.000362188
0.0444444 -0.000359587
0.0449495 -0.000356923
0.0454545 -0.000354249
0.0459596 -0.000351603
0.0464646 -0.000349183
0.0469697 -0.000346741
0.0474747 -0.000344291
0.0479798 -0.000341865
0.0484848 -0.000339597
0.0489899 -0.000337404
0.0494949 -0.000335199
0.05 -0.000333027
