# 		eta			F(eta)				F'(eta)				F''(eta)			G(eta)				G'(eta)
1.479999999999999982e+00	3.237075060354031586e-01	2.413461228840736161e-01	-1.202066470403670845e-01	3.397717394957339154e-01	-3.268800891344567083e-01
1.520000000000000018e+00	3.332640922322191446e-01	2.364568466171227956e-01	-1.241530220837801374e-01	3.268744238847586248e-01	-3.179834162382876306e-01
1.560000000000000053e+00	3.426221141621487165e-01	2.314219769629540790e-01	-1.274921252513943060e-01	3.143331111678998036e-01	-3.090832324427633671e-01
1.600000000000000089e+00	3.517762253244158810e-01	2.262651103298605748e-01	-1.302585938115816966e-01	3.021475553364478817e-01	-3.001986517347450256e-01
1.640000000000000124e+00	3.607219941549210107e-01	2.210084664306995184e-01	-1.324866783043303631e-01	2.903167662438986274e-01	-2.913478839579476953e-01
1.679999999999999938e+00	3.694558517775694551e-01	2.156729030101811051e-01	-1.342101198893053404e-01	2.788390419536883602e-01	-2.825481745982937887e-01
1.719999999999999973e+00	3.779750357966829011e-01	2.102779423292909233e-01	-1.354620207645055308e-01	2.677120131384880253e-01	-2.738157559437590649e-01
1.760000000000000009e+00	3.862775392351588954e-01	2.048417953428318949e-01	-1.362747407799411170e-01	2.569326800748951145e-01	-2.651658085416976895e-01
1.800000000000000044e+00	3.943620572500388111e-01	1.993813967291218625e-01	-1.366797976813863003e-01	2.464974589255349569e-01	-2.566124393871437315e-01
1.840000000000000080e+00	4.022279378686091089e-01	1.939124373480161923e-01	-1.367077843268727222e-01	2.364022220403264041e-01	-2.481686643283446958e-01
1.880000000000000115e+00	4.098751322662178564e-01	1.884494050589877734e-01	-1.363882967027228443e-01	2.266423438535967450e-01	-2.398464077071632561e-01
1.919999999999999929e+00	4.173041481514779827e-01	1.830056231960341950e-01	-1.357498724470085627e-01	2.172127422632574856e-01	-2.316565029503557527e-01
1.959999999999999964e+00	4.245160033098794861e-01	1.775932968568819659e-01	-1.348199435041079475e-01	2.081079244296974995e-01	-2.236087113710244212e-01
2.000000000000000000e+00	4.315121811398767160e-01	1.722235598648896582e-01	-1.336247983026883357e-01	1.993220310722540189e-01	-2.157117459685534699e-01
2.040000000000000036e+00	4.382945914090692896e-01	1.669065111795173251e-01	-1.321895488790417184e-01	1.908488694368037919e-01	-2.079732809235983748e-01
2.080000000000000071e+00	4.448655269965459125e-01	1.616512746272665280e-01	-1.305381211429417210e-01	1.826819638318702699e-01	-2.004000073881981592e-01
2.120000000000000107e+00	4.512276272518846443e-01	1.564660381460390159e-01	-1.286932354617278673e-01	1.748145884488832291e-01	-1.929976530806987722e-01
2.160000000000000142e+00	4.573838412653689622e-01	1.513581048381069660e-01	-1.266764095309699245e-01	1.672398066642461489e-01	-1.857710298415303773e-01
2.200000000000000178e+00	4.633373929366976784e-01	1.463339442108078370e-01	-1.245079680671176275e-01	1.599505089586634177e-01	-1.787240843888387443e-01
2.240000000000000213e+00	4.690917494612225069e-01	1.413992318139562498e-01	-1.222070413651682869e-01	1.529394419482367207e-01	-1.718599261933977107e-01
2.280000000000000249e+00	4.746505899222668301e-01	1.365589053469287439e-01	-1.197916003532951551e-01	1.461992455240287425e-01	-1.651808966119557576e-01
2.319999999999999840e+00	4.800177767412133756e-01	1.318172047752511344e-01	-1.172784659147489000e-01	1.397224799867316514e-01	-1.586886024277315010e-01
2.359999999999999876e+00	4.851973288660620942e-01	1.271777193767657521e-01	-1.146833413196576973e-01	1.335016548275343162e-01	-1.523839698199497827e-01
2.399999999999999911e+00	4.901933966480008231e-01	1.226434342578548581e-01	-1.120208493408241801e-01	1.275292560075921844e-01	-1.462672998208665864e-01
2.439999999999999947e+00	4.950102380783300560e-01	1.182167679278656597e-01	-1.093045516207931667e-01	1.217977686088167061e-01	-1.403383034403069274e-01
2.479999999999999982e+00	4.996521977836236861e-01	1.138996190263409786e-01	-1.065470030516854211e-01	1.162997003676156660e-01	-1.345961643609223379e-01
2.520000000000000018e+00	5.041236861973427130e-01	1.096934027648344273e-01	-1.037597784306825976e-01	1.110276016733298121e-01	-1.290395760621281807e-01
2.560000000000000053e+00	5.084291613776527052e-01	1.055990899182717713e-01	-1.009535168212192802e-01	1.059740840016757529e-01	-1.236667897149823364e-01
2.600000000000000089e+00	5.125731123716926740e-01	1.016172447611863178e-01	-9.813796882424793977e-02	1.011318367462963885e-01	-1.184756620876332434e-01
2.640000000000000124e+00	5.165600424643189692e-01	9.774805750548132277e-02	-9.532202698330236035e-02	9.649364279053247728e-02	-1.134636897729844468e-01
2.680000000000000160e+00	5.203944564049772792e-01	9.399137974511595495e-02	-9.251378170605101259e-02	9.205239094571221470e-02	-1.086280569914378769e-01
2.720000000000000195e+00	5.240808462985409033e-01	9.034675471196017271e-02	-8.972055532074020567e-02	8.780108880450901432e-02	-1.039656691071275812e-01
2.760000000000000231e+00	5.276236802796477887e-01	8.681344715789650335e-02	-8.694894679347046906e-02	8.373287268498605385e-02	-9.947318941034213879e-02
2.800000000000000266e+00	5.310273925440261999e-01	8.339047187100735725e-02	-8.420487777821028530e-02	7.984101603968253580e-02	-9.514707484948486949e-02
2.839999999999999858e+00	5.342963724273436243e-01	8.007661961916981430e-02	-8.149362603240487002e-02	7.611893869002392399e-02	-9.098360476807279551e-02
2.879999999999999893e+00	5.374349576403860684e-01	7.687048205603862205e-02	-7.881987373174585698e-02	7.256021132441720090e-02	-8.697891285467908296e-02
2.919999999999999929e+00	5.404474255436816366e-01	7.377047506785901210e-02	-7.618774171966809228e-02	6.915856230349960720e-02	-8.312901353579081609e-02
2.959999999999999964e+00	5.433379868966169424e-01	7.077486021642682978e-02	-7.360082846832632919e-02	6.590788145620293803e-02	-7.942982726130883020e-02
3.000000000000000000e+00	5.461107807462804997e-01	6.788176469118641088e-02	-7.106224909190239636e-02	6.280222253853227909e-02	-7.587720413620056836e-02
3.040000000000000036e+00	5.487698680227961479e-01	6.508920072391292944e-02	-6.857466655290975210e-02	5.983580745405522178e-02	-7.246694542319777332e-02
3.080000000000000071e+00	5.513192288505568417e-01	6.239508189255081605e-02	-6.614032922932068514e-02	5.700302574118598642e-02	-6.919482237142304815e-02
3.120000000000000107e+00	5.537627578530234240e-01	5.979723997106876215e-02	-6.376110108568643076e-02	5.429843685729442149e-02	-6.605659475122346858e-02
3.160000000000000142e+00	5.561042614286979546e-01	5.729343938530149366e-02	-6.143849264576872055e-02	5.171676997030821843e-02	-6.304802647293249185e-02
3.200000000000000178e+00	5.583474559271827120e-01	5.488139023070678219e-02	-5.917369113678181552e-02	4.925292269669128559e-02	-6.016489937937808535e-02
3.240000000000000213e+00	5.604959645128455570e-01	5.255876192981716322e-02	-5.696758679645626267e-02	4.690196177018490092e-02	-5.740302771040444590e-02
3.280000000000000249e+00	5.625533171415226796e-01	5.032319299865978257e-02	-5.482080002544926361e-02	4.465911965001886225e-02	-5.475826738979797798e-02
3.320000000000000284e+00	5.645229486380659578e-01	4.817230246366920043e-02	-5.273370558454752027e-02	4.251979385930567540e-02	-5.222652766396165130e-02
3.359999999999999876e+00	5.664081981003878941e-01	4.610369917213232721e-02	-5.070645557294931050e-02	4.047954468590485300e-02	-4.980377983355478710e-02
3.399999999999999911e+00	5.682123094563951149e-01	4.411498922830545816e-02	-4.873900120162879407e-02	3.853409147648770294e-02	-4.748606341059962571e-02
3.439999999999999947e+00	5.699384303784108541e-01	4.220378523894496164e-02	-4.683111343791895170e-02	3.667931127914275669e-02	-4.526949510096614504e-02
3.479999999999999982e+00	5.715896136414667650e-01	4.036771168810511512e-02	-4.498240133565890864e-02	3.491123437703939902e-02	-4.315027218595995917e-02
3.520000000000000018e+00	5.731688173720957957e-01	3.860441162315765562e-02	-4.319233000541641138e-02	3.322604142174742647e-02	-4.112467806962608746e-02
3.560000000000000053e+00	5.746789055332487406e-01	3.691155263841148365e-02	-4.146023728333871755e-02	3.162006039243450695e-02	-3.918908695713951146e-02
3.600000000000000089e+00	5.761226498137240748e-01	3.528683033750125431e-02	-3.978534798524300392e-02	3.008976185713075138e-02	-3.733996489506391514e-02
3.640000000000000124e+00	5.775027299973077843e-01	3.372797401191342248e-02	-3.816678920573616379e-02	2.863175631429345364e-02	-3.557387438667568985e-02
3.680000000000000160e+00	5.788217359077217905e-01	3.223274934011285953e-02	-3.660360234211033903e-02	2.724278965063857069e-02	-3.388747467229060589e-02
3.720000000000000195e+00	5.800821689276551840e-01	3.079896159449716994e-02	-3.509475511490060123e-02	2.591973923912395047e-02	-3.227752295639147589e-02
3.760000000000000231e+00	5.812864431605517801e-01	2.942445925281701388e-02	-3.363915353746460557e-02	2.465961058205639808e-02	-3.074087641549242203e-02
3.800000000000000266e+00	5.824368878672580019e-01	2.810713498551343364e-02	-3.223565044506045141e-02	2.345953252484730966e-02	-2.927449048539508547e-02
3.839999999999999858e+00	5.835357487533374687e-01	2.684492863900070359e-02	-3.088305607202905881e-02	2.231675393072698674e-02	-2.787542026179628749e-02
3.879999999999999893e+00	5.845851900877797602e-01	2.563582834428271284e-02	-2.958014584130184629e-02	2.122863948401379139e-02	-2.654081930694963606e-02
3.919999999999999929e+00	5.855872967825772601e-01	2.447787151264210759e-02	-2.832566771124040220e-02	2.019266562267917411e-02	-2.526793843429642195e-02
3.959999999999999964e+00	5.865440759480410327e-01	2.336914673455610034e-02	-2.711835051096959937e-02	1.920641714234823036e-02	-2.405412593627394985e-02
4.000000000000000000e+00	5.874574595948492961e-01	2.230779299598247348e-02	-2.595690802513866274e-02	1.826758264976632157e-02	-2.289682414418675593e-02
4.040000000000000036e+00	5.883293065366554941e-01	2.129200044967929223e-02	-2.484004515778221248e-02	1.737395095499704237e-02	-2.179356831161480962e-02
4.080000000000000071e+00	5.891614036003343102e-01	2.032001255888724045e-02	-2.376646602816459911e-02	1.652340826061244466e-02	-2.074198751096023585e-02
4.120000000000000107e+00	5.899554686861669950e-01	1.939012388610753673e-02	-2.273487497368537752e-02	1.571393352039785613e-02	-1.973979963696462572e-02
4.160000000000000142e+00	5.907131526912395847e-01	1.850068027816134664e-02	-2.174398112669243335e-02	1.494359504301009250e-02	-1.878480982902630200e-02
4.200000000000000178e+00	5.914360410217106567e-01	1.765007997153803659e-02	-2.079250449680298748e-02	1.421054750972597022e-02	-1.787491018711159785e-02
4.240000000000000213e+00	5.921256561997166878e-01	1.683677171946825271e-02	-1.987917660347691615e-02	1.351302810784920164e-02	-1.700807567399074266e-02
4.280000000000000249e+00	5.927834598830709067e-01	1.605925425840679099e-02	-1.900274331542623277e-02	1.284935324857261994e-02	-1.618236187192013606e-02
4.320000000000000284e+00	5.934108544001954755e-01	1.531607691967954571e-02	-1.816196968966784717e-02	1.221791574337521662e-02	-1.539590426140336789e-02
4.360000000000000320e+00	5.940091851282185420e-01	1.460583777601051625e-02	-1.735564001501017223e-02	1.161718138561420276e-02	-1.464691449940599965e-02
4.400000000000000355e+00	5.945797424826803068e-01	1.392718267552390567e-02	-1.658255937466608654e-02	1.104568591063658477e-02	-1.393367789155065470e-02
4.440000000000000391e+00	5.951237634773972607e-01	1.327880536595392805e-02	-1.584155723256119516e-02	1.050203230338344826e-02	-1.325455220803898118e-02
4.480000000000000426e+00	5.956424338270951413e-01	1.265944583536826422e-02	-1.513148731982133510e-02	9.984887844383921740e-03	-1.260796450871519772e-02
4.520000000000000462e+00	5.961368898535366334e-01	1.206788906826360835e-02	-1.445122821696859933e-02	9.492981348836117272e-03	-1.199240851897204196e-02
4.560000000000000497e+00	5.966082200854582185e-01	1.150296472237104760e-02	-1.379968581662214047e-02	9.025100584575012838e-03	-1.140644307588183602e-02
4.600000000000000533e+00	5.970574671064076133e-01	1.096354567305909272e-02	-1.317579316615362893e-02	8.580089714151960603e-03	-1.084868942142533203e-02
4.639999999999999680e+00	5.974856293340311542e-01	1.044854662658021432e-02	-1.257851034615922042e-02	8.156846836095882347e-03	-1.031782863430940472e-02
4.679999999999999716e+00	5.978936625468433963e-01	9.956923555815391444e-03	-1.200682610681689730e-02	7.754321629740267528e-03	-9.812599945060082249e-03
4.719999999999999751e+00	5.982824815423971598e-01	9.487672388754201519e-03	-1.145975767875028611e-02	7.371513091668221301e-03	-9.331798377685499718e-03
4.759999999999999787e+00	5.986529617783461488e-01	9.039827560756715646e-03	-1.093635015694817414e-02	7.007467365477941176e-03	-8.874272318896201869e-03
4.799999999999999822e+00	5.990059408256522833e-01	8.612461302436555041e-03	-1.043567756686961806e-02	6.661275580076086479e-03	-8.438921801388211269e-03
4.839999999999999858e+00	5.993422198644409171e-01	8.204682397329098043e-03	-9.956842504325501969e-03	6.332071854781549242e-03	-8.024696383208816675e-03
4.879999999999999893e+00	5.996625651679711178e-01	7.815634704063708499e-03	-9.498975070557590800e-03	6.019031436137765000e-03	-7.630592884691710792e-03
4.919999999999999929e+00	5.999677094689799262e-01	7.444496206060527248e-03	-9.061233064055429498e-03	5.721368802036606513e-03	-7.255653600848050062e-03
4.959999999999999964e+00	6.002583532397599564e-01	7.090478486450123990e-03	-8.642803211318553919e-03	5.438335715602322928e-03	-6.898964856369686587e-03
5.000000000000000000e+00	6.005351660649764778e-01	6.752824912004360206e-03	-8.242898869844092827e-03	5.169219734161412290e-03	-6.559654684666163006e-03
5.040000000000000036e+00	6.007987878800636894e-01	6.430809652842275903e-03	-7.860759848402811695e-03	4.913342559613163331e-03	-6.236891157936318153e-03
5.080000000000000071e+00	6.010498302058441267e-01	6.123736884294198046e-03	-7.495652763872959028e-03	4.670058296157662998e-03	-5.929880825395542066e-03
5.120000000000000107e+00	6.012888773127644804e-01	5.830939657063159351e-03	-7.146870262796734506e-03	4.438752008609378637e-03	-5.637867037679155334e-03
5.160000000000000142e+00	6.015164873313997296e-01	5.551778681122210117e-03	-6.813729867766345032e-03	4.218838424043645612e-03	-5.360128281787492240e-03
5.200000000000000178e+00	6.017331933579505021e-01	5.285641425446190207e-03	-6.495573745535087803e-03	4.009760477790403829e-03	-5.095976697861151136e-03
5.240000000000000213e+00	6.019395045546173106e-01	5.031941354906624767e-03	-6.191768868878841543e-03	3.810987797531434178e-03	-4.844756660552608681e-03
5.280000000000000249e+00	6.021359070950325076e-01	4.790116689083034202e-03	-5.901705419032836353e-03	3.622015719629227432e-03	-4.605843306639095282e-03
5.320000000000000284e+00	6.023228651439858083e-01	4.559629514428251672e-03	-5.624796308914391946e-03	3.442364058374924960e-03	-4.378641193553730292e-03
5.360000000000000320e+00	6.025008218457804654e-01	4.339965025064658997e-03	-5.360477111111398504e-03	3.271575770203546431e-03	-4.162582962951743258e-03
5.400000000000000355e+00	6.026702001992984004e-01	4.130630591456426089e-03	-5.108205217752559250e-03	3.109215938678930400e-03	-3.957128101899382022e-03
5.440000000000000391e+00	6.028314038829177823e-01	3.931154826371924087e-03	-4.867458879377868988e-03	2.954870855290833882e-03	-3.761761766029834801e-03
5.480000000000000426e+00	6.029848181202054347e-01	3.741086795142687608e-03	-4.637736768328016602e-03	2.808146934952102363e-03	-3.575993595530966521e-03
5.520000000000000462e+00	6.031308105809756182e-01	3.559995231951322558e-03	-4.418557645269710100e-03	2.668669568853476726e-03	-3.399356511403537652e-03
5.560000000000000497e+00	6.032697320134131624e-01	3.387467722392765307e-03	-4.209459305664430863e-03	2.536082484363118457e-03	-3.231405781593595095e-03
5.600000000000000533e+00	6.034019170604268956e-01	3.223109908803372878e-03	-4.009998018577482295e-03	2.410046758265025311e-03	-3.071717903540469724e-03
5.639999999999999680e+00	6.035276847730113303e-01	3.066544999722729987e-03	-3.819748195720992345e-03	2.290240195945239445e-03	-2.919889913066294612e-03
5.679999999999999716e+00	6.036473397773823857e-01	2.917412651227040479e-03	-3.638301646576793877e-03	2.176355890838709700e-03	-2.775537744587292660e-03
5.719999999999999751e+00	6.037611723819023002e-01	2.775368648780381260e-03	-3.465266845196728843e-03	2.068102265546174941e-03	-2.638296114543121559e-03
5.759999999999999787e+00	6.038694594649656189e-01	2.640084089207507707e-03	-3.300268461370662459e-03	1.965201958247723979e-03	-2.507817288966985615e-03
5.799999999999999822e+00	6.039724651290689916e-01	2.511244756285188270e-03	-3.142946948236154722e-03	1.867391023697640784e-03	-2.383770189764144835e-03
5.839999999999999858e+00	6.040704411133068774e-01	2.388550526935366569e-03	-2.992957665154420341e-03	1.774418579272632728e-03	-2.265839832798455591e-03
5.879999999999999893e+00	6.041636273942583291e-01	2.271714754172407449e-03	-2.849970364904519209e-03	1.686046103507025506e-03	-2.153726507251574850e-03
5.919999999999999929e+00	6.042522527283276101e-01	2.160463789545487203e-03	-2.713668973021576749e-03	1.602046748786768683e-03	-2.047145042333171037e-03
5.959999999999999964e+00	6.043365352097098686e-01	2.054536364392614643e-03	-2.583750970567515355e-03	1.522204724017861598e-03	-1.945824045219523516e-03
6.000000000000000000e+00	6.044166828398773728e-01	1.953682888092634577e-03	-2.459926549170127208e-03	1.446314713916054505e-03	-1.849505118883532995e-03
6.040000000000000036e+00	6.044928939984320904e-01	1.857664977851613674e-03	-2.341918248832609590e-03	1.374181323889723996e-03	-1.757942228332246308e-03
6.080000000000000071e+00	6.045653572487243999e-01	1.766255615351153708e-03	-2.229460989660386142e-03	1.305619359214161071e-03	-1.670902021456893054e-03
6.120000000000000107e+00	6.046342524931574980e-01	1.679237943709822184e-03	-2.122301035364073264e-03	1.240452473712273362e-03	-1.588162208726748726e-03
6.160000000000000142e+00	6.046997514463220424e-01	1.596404751669116542e-03	-2.020195496673253543e-03	1.178512642533249962e-03	-1.509510923998695197e-03
6.200000000000000178e+00	6.047620176910921685e-01	1.517558364669201751e-03	-1.922912123481493188e-03	1.119640149785432193e-03	-1.434746684878815967e-03
6.240000000000000213e+00	6.048212065060155629e-01	1.442510754139563443e-03	-1.830229239951844909e-03	1.063683862629800220e-03	-1.363678681791228187e-03
6.280000000000000249e+00	6.048774662722162798e-01	1.371082115535276471e-03	-1.741934616734746926e-03	1.010499547189697405e-03	-1.296124796452637626e-03
6.320000000000000284e+00	6.049309385665897487e-01	1.303100720361261922e-03	-1.657825228471039320e-03	9.599498126603434045e-04	-1.231911508454579902e-03
6.360000000000000320e+00	6.049817578883275315e-01	1.238403160718694763e-03	-1.577707370322281978e-03	9.119044694282498007e-04	-1.170874294653699577e-03
6.400000000000000355e+00	6.050300522287899163e-01	1.176833730812471262e-03	-1.501396069246177046e-03	8.662398914214859821e-04	-1.112856858290105829e-03
6.440000000000000391e+00	6.050759438303108251e-01	1.118243614884987863e-03	-1.428714336578916846e-03	8.228381556331929633e-04	-1.057710096146771434e-03
6.480000000000000426e+00	6.051195492409836563e-01	1.062490796795324084e-03	-1.359493013602607351e-03	7.815870125616626845e-04	-1.005292044593762788e-03
6.520000000000000462e+00	6.051609789696515973e-01	1.009440381405051759e-03	-1.293570963823865516e-03	7.423803321162074234e-04	-9.554683981455246947e-04
6.560000000000000497e+00	6.052003384626767346e-01	9.589635569965064945e-04	-1.230794131535618017e-03	7.051169821134796152e-04	-9.081111561571104289e-04
6.600000000000000533e+00	6.052377283395344865e-01	9.109373197173835455e-04	-1.171015236098313069e-03	6.697005856817150014e-04	-8.630983191462194030e-04
6.640000000000000568e+00	6.052732443638855209e-01	8.652444783500995874e-04	-1.114093718784382519e-03	6.360395838016639396e-04	-8.203139533922902769e-04
6.679999999999999716e+00	6.053069773705753720e-01	8.217737081565539394e-04	-1.059895738988361974e-03	6.040473462588454067e-04	-7.796483150939620714e-04
6.719999999999999751e+00	6.053390141417509529e-01	7.804185985611702004e-04	-1.008293263148342476e-03	5.736411881265972594e-04	-7.409966534154406289e-04
6.759999999999999787e+00	6.053694374382387888e-01	7.410775966426141458e-04	-9.591639621006470533e-04	5.447423600102506381e-04	-7.042591890493698483e-04
6.799999999999999822e+00	6.053983257945264596e-01	7.036542158742230746e-04	-9.123913796412232158e-04	5.172762940008288892e-04	-6.693414068138491555e-04
6.839999999999999858e+00	6.054257539373036900e-01	6.680565636748690304e-04	-8.678644427668083354e-04	4.911721538181292469e-04	-6.361535009574442344e-04
6.879999999999999893e+00	6.054517932043088635e-01	6.341968686258884049e-04	-8.254769715931297444e-04	4.663623846129546081e-04	-6.046098200490995734e-04
6.919999999999999929e+00	6.054765115696345568e-01	6.019914384739911278e-04	-7.851276075438375513e-04	4.427827012751613307e-04	-5.746288466498465728e-04
6.959999999999999964e+00	6.054999734297449310e-01	5.713608832988666987e-04	-7.467200062495578166e-04	4.203723413136636585e-04	-5.461335030072411896e-04
7.000000000000000000e+00	6.055222402296923656e-01	5.422294119777674136e-04	-7.101621149853584421e-04	3.990733859881032478e-04	-5.190503131573744478e-04
7.040000000000000036e+00	6.055433705768524799e-01	5.145246938948121965e-04	-6.753660084961955528e-04	3.788306497626392857e-04	-4.933092625638130745e-04
7.080000000000000071e+00	6.055634201074765466e-01	4.881779998110465741e-04	-6.422480144054118619e-04	3.595918360723857283e-04	-4.688439868602569077e-04
7.120000000000000107e+00	6.055824415079757994e-01	4.631241693485800060e-04	-6.107286615834391259e-04	3.413075247502709089e-04	-4.455917530449884098e-04
7.160000000000000142e+00	6.056004852622256518e-01	4.393007607845438684e-04	-5.807317849498689049e-04	3.239303745572271365e-04	-4.234924715119584688e-04
7.200000000000000178e+00	6.056175995630913578e-01	4.166481421533379690e-04	-5.521846013722573818e-04	3.074152292694490307e-04	-4.024888237630074050e-04
7.240000000000000213e+00	6.056338304773022374e-01	3.951092970112594872e-04	-5.250174911975775309e-04	2.917189498715147783e-04	-3.825260519250432614e-04
7.280000000000000249e+00	6.056492217894525742e-01	3.746299931182623440e-04	-4.991641579264402290e-04	2.768005922418146237e-04	-3.635521767088780039e-04
7.320000000000000284e+00	6.056638141525481078e-01	3.551597353998853755e-04	-4.745626049815884133e-04	2.626223315307449216e-04	-3.455191412902956761e-04
7.360000000000000320e+00	6.056776468566633653e-01	3.366497578881491658e-04	-4.511530275669115172e-04	2.491475674277329115e-04	-3.283804594056696172e-04
7.400000000000000355e+00	6.056907574604202260e-01	3.190534327614085461e-04	-4.288782227562873699e-04	2.363413306853594047e-04	-3.120917170778893810e-04
7.440000000000000391e+00	6.057031818398733725e-01	3.023262073053982761e-04	-4.076835077519471969e-04	2.241702401895172183e-04	-2.966105170054075010e-04
7.480000000000000426e+00	6.057149542334103742e-01	2.864255474822217581e-04	-3.875166492550199938e-04	2.126024618745958833e-04	-2.818964258507144051e-04
